timestamp,frame_number,fps,inference_ms,detection_count,average_confidence,brightness
2026-07-24T20:15:54,3295,25.298,21.92,1,0.5595,52.552
2026-07-24T20:15:54,3296,24.157,22.61,1,0.5947,52.551
2026-07-24T20:15:54,3297,25.183,21.559,1,0.606,52.557
2026-07-24T20:15:54,3298,24.018,21.503,1,0.6445,52.546
2026-07-24T20:15:54,3299,23.875,20.988,1,0.6553,52.516
2026-07-24T20:15:54,3300,26.176,21.412,1,0.6393,52.489
2026-07-24T20:15:54,3301,21.254,21.476,2,0.4962,52.465
2026-07-24T20:15:54,3302,24.965,21.027,1,0.6415,52.396
2026-07-24T20:15:54,3303,9.2,24.679,1,0.6532,52.304
2026-07-24T20:15:54,3304,12.673,25.38,1,0.6666,52.283
2026-07-24T20:15:54,3305,12.067,25.815,1,0.6728,52.262
2026-07-24T20:15:54,3306,12.745,25.101,1,0.6939,52.262
2026-07-24T20:15:54,3307,11.57,26.662,1,0.6628,52.268
2026-07-24T20:15:54,3308,11.218,26.843,1,0.6171,52.274
2026-07-24T20:15:55,3309,12.058,25.32,1,0.6117,52.291
2026-07-24T20:15:55,3310,12.13,25.827,2,0.519,52.256
2026-07-24T20:15:55,3311,13.092,25.661,2,0.5261,52.256
2026-07-24T20:15:55,3312,10.63,26.272,1,0.6285,52.255
2026-07-24T20:15:55,3313,12.631,25.829,1,0.6687,52.247
2026-07-24T20:15:55,3314,11.931,25.38,1,0.6326,52.227
2026-07-24T20:15:55,3315,12.041,24.548,1,0.6297,52.222
2026-07-24T20:15:55,3316,12.703,24.607,1,0.6422,52.147
2026-07-24T20:15:55,3317,10.776,25.053,1,0.695,52.057
2026-07-24T20:15:55,3318,12.887,24.868,1,0.7325,51.992
2026-07-24T20:15:55,3319,11.26,26.444,1,0.7154,51.952
2026-07-24T20:15:55,3320,13.189,24.866,1,0.7319,51.909
2026-07-24T20:15:56,3321,11.225,25.683,1,0.618,51.883
2026-07-24T20:15:56,3322,12.541,25.992,1,0.6394,51.822
2026-07-24T20:15:56,3323,10.839,26.799,1,0.6081,51.783
2026-07-24T20:15:56,3324,12.658,25.399,1,0.6881,51.798
2026-07-24T20:15:56,3325,11.83,25.717,1,0.7781,51.817
2026-07-24T20:15:56,3326,12.247,24.384,1,0.6435,51.943
2026-07-24T20:15:56,3327,11.659,25.861,1,0.5472,52.166
2026-07-24T20:15:56,3328,11.928,26.194,1,0.4502,52.411
2026-07-24T20:15:56,3329,12.001,26.131,1,0.4358,52.75
2026-07-24T20:15:56,3330,12.263,24.947,1,0.4688,53.134
2026-07-24T20:15:56,3331,12.126,25.961,1,0.6063,53.551
2026-07-24T20:15:56,3332,12.466,24.645,2,0.4911,53.962
2026-07-24T20:15:57,3333,10.686,25.609,1,0.6043,54.405
2026-07-24T20:15:57,3334,12.354,26.187,1,0.6753,54.76
2026-07-24T20:15:57,3335,12.015,25.119,1,0.7324,55.071
2026-07-24T20:15:57,3336,12.045,24.666,1,0.7642,55.351
2026-07-24T20:15:57,3337,11.872,24.864,2,0.5434,55.628
2026-07-24T20:15:57,3338,12.768,25.245,1,0.7341,55.91
2026-07-24T20:15:57,3339,10.727,25.435,2,0.5684,56.157
2026-07-24T20:15:57,3340,13.767,24.117,1,0.772,56.299
2026-07-24T20:15:57,3341,11.031,25.326,1,0.7657,56.508
2026-07-24T20:15:57,3342,12.117,25.385,1,0.8025,56.688
2026-07-24T20:15:57,3343,11.585,25.385,1,0.7809,56.874
2026-07-24T20:15:57,3344,13.29,25.198,1,0.7799,57.0
2026-07-24T20:15:58,3345,11.539,25.746,1,0.7599,57.124
2026-07-24T20:15:58,3346,11.519,25.33,1,0.7708,57.133
2026-07-24T20:15:58,3347,11.682,26.054,1,0.7849,57.155
2026-07-24T20:15:58,3348,12.113,25.152,1,0.8243,57.203
2026-07-24T20:15:58,3349,11.97,25.796,1,0.8311,57.279
2026-07-24T20:15:58,3350,12.654,25.313,1,0.8176,57.356
2026-07-24T20:15:58,3351,11.96,24.924,1,0.7948,57.445
2026-07-24T20:15:58,3352,11.152,24.576,1,0.8016,57.471
2026-07-24T20:15:58,3353,12.279,24.412,1,0.8167,57.531
2026-07-24T20:15:58,3354,11.747,26.022,1,0.8143,57.703
2026-07-24T20:15:58,3355,11.887,25.439,1,0.7706,57.983
2026-07-24T20:15:58,3356,13.411,23.469,1,0.8227,58.13
2026-07-24T20:15:59,3357,10.641,25.658,1,0.7835,58.215
2026-07-24T20:15:59,3358,12.674,24.784,1,0.8212,58.451
2026-07-24T20:15:59,3359,11.503,24.824,1,0.836,58.569
2026-07-24T20:15:59,3360,12.919,25.376,1,0.8362,58.69
2026-07-24T20:15:59,3361,11.246,24.81,1,0.8322,58.91
2026-07-24T20:15:59,3362,12.124,24.938,1,0.8257,59.172
2026-07-24T20:15:59,3363,13.32,25.062,1,0.8251,59.206
2026-07-24T20:15:59,3364,10.152,25.867,1,0.8224,59.081
2026-07-24T20:15:59,3365,13.719,24.186,1,0.8127,59.004
2026-07-24T20:15:59,3366,10.793,27.248,1,0.7966,59.502
2026-07-24T20:15:59,3367,12.383,24.578,1,0.7731,59.146
2026-07-24T20:15:59,3368,11.59,26.525,1,0.7728,58.915
2026-07-24T20:16:00,3369,13.532,25.407,1,0.7592,58.723
2026-07-24T20:16:00,3370,11.067,25.68,1,0.7924,58.729
2026-07-24T20:16:00,3371,11.989,24.888,1,0.7536,58.547
2026-07-24T20:16:00,3372,11.98,24.795,1,0.7421,58.441
2026-07-24T20:16:00,3373,11.897,25.031,1,0.7056,58.491
2026-07-24T20:16:00,3374,11.999,25.095,1,0.7085,58.502
2026-07-24T20:16:00,3375,13.855,24.853,1,0.7268,58.506
2026-07-24T20:16:00,3376,9.986,26.633,1,0.7128,58.507
2026-07-24T20:16:00,3377,12.113,26.609,1,0.7438,58.561
2026-07-24T20:16:00,3378,12.209,26.029,1,0.774,58.593
2026-07-24T20:16:00,3379,11.956,25.293,1,0.7896,58.547
2026-07-24T20:16:00,3380,12.777,24.381,1,0.7769,58.572
2026-07-24T20:16:01,3381,11.901,24.628,1,0.7563,58.571
2026-07-24T20:16:01,3382,11.246,25.442,1,0.7539,58.652
2026-07-24T20:16:01,3383,12.141,25.172,1,0.7617,58.763
2026-07-24T20:16:01,3384,11.965,25.621,1,0.7366,58.885
2026-07-24T20:16:01,3385,11.842,25.975,1,0.7291,58.837
2026-07-24T20:16:01,3386,12.968,23.905,1,0.7353,58.733
2026-07-24T20:16:01,3387,10.671,25.644,1,0.7085,58.56
2026-07-24T20:16:01,3388,13.633,24.226,1,0.7002,58.578
2026-07-24T20:16:01,3389,10.358,29.148,1,0.7216,58.766
2026-07-24T20:16:01,3390,14.495,24.409,1,0.8291,58.18
2026-07-24T20:16:01,3391,10.627,25.069,1,0.8116,57.798
2026-07-24T20:16:01,3392,12.459,24.653,1,0.802,57.659
2026-07-24T20:16:02,3393,11.718,25.233,1,0.8081,57.555
2026-07-24T20:16:02,3394,12.155,25.408,1,0.7688,57.597
2026-07-24T20:16:02,3395,11.769,25.876,1,0.7413,57.655
2026-07-24T20:16:02,3396,12.919,24.131,1,0.7527,57.652
2026-07-24T20:16:02,3397,10.776,24.749,1,0.7634,57.643
2026-07-24T20:16:02,3398,13.368,24.702,1,0.7516,57.675
2026-07-24T20:16:02,3399,10.753,25.901,1,0.7716,57.83
2026-07-24T20:16:02,3400,14.305,24.793,1,0.7913,57.839
2026-07-24T20:16:02,3401,10.464,25.554,1,0.7662,57.882
2026-07-24T20:16:02,3402,11.979,25.963,1,0.7798,57.92
2026-07-24T20:16:02,3403,11.636,26.76,1,0.758,57.866
2026-07-24T20:16:02,3404,12.403,25.69,1,0.7726,57.815
2026-07-24T20:16:03,3405,12.06,25.303,1,0.7497,57.805
2026-07-24T20:16:03,3406,12.223,29.391,1,0.7518,57.752
2026-07-24T20:16:03,3407,24.7,23.197,1,0.796,57.735
2026-07-24T20:16:03,3408,11.005,26.128,1,0.7955,57.763
2026-07-24T20:16:03,3409,12.383,25.1,1,0.7928,57.811
2026-07-24T20:16:03,3410,12.043,24.701,1,0.8136,57.858
2026-07-24T20:16:03,3411,12.021,24.327,1,0.8011,57.924
2026-07-24T20:16:03,3412,12.117,24.506,1,0.8007,58.04
2026-07-24T20:16:03,3413,12.908,23.815,1,0.7973,58.115
2026-07-24T20:16:03,3414,10.992,25.413,1,0.8174,58.155
2026-07-24T20:16:03,3415,12.321,25.186,1,0.8261,58.191
2026-07-24T20:16:03,3416,11.174,25.845,1,0.817,58.189
2026-07-24T20:16:03,3417,12.459,24.884,1,0.8216,58.188
2026-07-24T20:16:04,3418,12.909,25.037,1,0.7776,58.168
2026-07-24T20:16:04,3419,11.98,24.549,1,0.763,58.187
2026-07-24T20:16:04,3420,10.651,25.883,1,0.7561,58.192
2026-07-24T20:16:04,3421,13.109,24.717,1,0.7767,58.178
2026-07-24T20:16:04,3422,11.083,25.908,1,0.7408,58.21
2026-07-24T20:16:04,3423,13.383,23.931,1,0.7572,58.24
2026-07-24T20:16:04,3424,11.105,25.354,1,0.7598,58.285
2026-07-24T20:16:04,3425,12.751,26.339,1,0.7804,58.328
2026-07-24T20:16:04,3426,10.914,25.438,1,0.7569,58.363
2026-07-24T20:16:04,3427,13.953,24.852,1,0.7478,58.427
2026-07-24T20:16:04,3428,14.439,21.928,1,0.7763,58.711
2026-07-24T20:16:04,3429,20.594,22.224,1,0.7793,58.914
2026-07-24T20:16:04,3430,26.245,20.477,1,0.8059,58.594
2026-07-24T20:16:05,3431,24.11,20.498,1,0.7863,58.683
2026-07-24T20:16:05,3432,26.293,21.647,1,0.7864,58.619
2026-07-24T20:16:05,3433,20.716,20.502,1,0.7839,58.791
2026-07-24T20:16:05,3434,24.718,21.207,1,0.7954,58.888
2026-07-24T20:16:05,3435,25.013,20.999,1,0.7953,58.975
2026-07-24T20:16:05,3436,23.518,20.19,1,0.754,58.814
2026-07-24T20:16:05,3437,23.461,22.294,1,0.7627,58.833
2026-07-24T20:16:05,3438,12.699,21.923,1,0.7903,58.848
2026-07-24T20:16:05,3439,24.936,20.798,1,0.7568,59.082
2026-07-24T20:16:05,3440,23.088,22.091,1,0.6615,58.849
2026-07-24T20:16:05,3441,24.32,21.295,1,0.6766,58.935
2026-07-24T20:16:05,3442,23.8,21.646,1,0.6851,59.35
2026-07-24T20:16:05,3443,21.235,26.47,1,0.5765,59.493
2026-07-24T20:16:05,3444,25.515,20.673,1,0.5882,59.984
2026-07-24T20:16:05,3445,22.75,20.862,1,0.6397,60.086
2026-07-24T20:16:05,3446,25.677,20.371,1,0.6,60.238
2026-07-24T20:16:05,3447,22.438,20.809,1,0.4603,60.719
2026-07-24T20:16:05,3448,18.382,35.131,0,0.0,60.954
2026-07-24T20:16:05,3449,14.274,25.058,1,0.4941,61.184
2026-07-24T20:16:05,3450,23.541,21.098,2,0.4144,60.908
2026-07-24T20:16:05,3451,19.344,30.02,1,0.3737,60.757
2026-07-24T20:16:06,3452,10.8,23.668,0,0.0,60.037
2026-07-24T20:16:06,3453,11.313,25.188,0,0.0,58.803
2026-07-24T20:16:06,3454,13.976,25.156,1,0.7247,57.963
2026-07-24T20:16:06,3455,10.193,25.983,1,0.5211,57.362
2026-07-24T20:16:06,3456,13.238,25.698,1,0.4996,55.725
2026-07-24T20:16:06,3457,12.005,25.123,1,0.4383,55.389
2026-07-24T20:16:06,3458,10.945,26.271,1,0.5851,55.873
2026-07-24T20:16:06,3459,12.254,25.719,0,0.0,55.94
2026-07-24T20:16:06,3460,12.702,26.35,1,0.6486,54.67
2026-07-24T20:16:06,3461,11.42,29.295,1,0.8604,54.624
2026-07-24T20:16:06,3462,15.268,24.236,1,0.9074,54.264
2026-07-24T20:16:06,3463,25.95,22.439,1,0.8836,53.063
2026-07-24T20:16:06,3464,25.276,23.578,1,0.8126,52.26
2026-07-24T20:16:06,3465,22.789,21.185,1,0.6628,51.615
2026-07-24T20:16:07,3466,23.891,21.367,1,0.5978,51.335
2026-07-24T20:16:07,3467,24.335,21.005,1,0.4543,50.924
2026-07-24T20:16:07,3468,24.629,20.072,0,0.0,51.045
2026-07-24T20:16:07,3469,22.581,20.742,0,0.0,51.523
2026-07-24T20:16:07,3470,23.38,21.011,1,0.3968,52.318
2026-07-24T20:16:07,3471,24.383,21.4,1,0.4266,53.371
2026-07-24T20:16:07,3472,23.308,20.78,1,0.3849,54.398
2026-07-24T20:16:07,3473,24.301,20.857,0,0.0,55.421
2026-07-24T20:16:07,3474,23.63,21.511,0,0.0,56.449
2026-07-24T20:16:07,3475,23.966,21.09,0,0.0,57.453
2026-07-24T20:16:07,3476,24.072,20.735,0,0.0,58.274
2026-07-24T20:16:07,3477,24.302,20.449,0,0.0,59.059
2026-07-24T20:16:07,3478,22.884,20.811,0,0.0,59.748
2026-07-24T20:16:07,3479,24.985,20.645,0,0.0,60.303
2026-07-24T20:16:07,3480,22.754,21.119,0,0.0,60.786
2026-07-24T20:16:07,3481,24.36,20.672,0,0.0,61.213
2026-07-24T20:16:07,3482,24.747,19.997,0,0.0,61.815
2026-07-24T20:16:07,3483,26.996,20.888,0,0.0,63.175
2026-07-24T20:16:07,3484,23.275,20.156,0,0.0,63.686
2026-07-24T20:16:07,3485,20.987,20.772,0,0.0,64.075
2026-07-24T20:16:07,3486,24.561,20.922,0,0.0,64.414
2026-07-24T20:16:07,3487,24.748,20.486,0,0.0,64.668
2026-07-24T20:16:07,3488,23.802,20.323,0,0.0,64.914
2026-07-24T20:16:07,3489,22.877,22.592,0,0.0,65.149
2026-07-24T20:16:08,3490,26.129,22.219,0,0.0,65.347
2026-07-24T20:16:08,3491,21.623,21.131,0,0.0,65.525
2026-07-24T20:16:08,3492,25.31,21.37,0,0.0,65.707
2026-07-24T20:16:08,3493,23.842,20.414,0,0.0,65.872
2026-07-24T20:16:08,3494,23.585,21.052,0,0.0,66.007
2026-07-24T20:16:08,3495,24.216,21.735,0,0.0,66.077
2026-07-24T20:16:08,3496,24.712,20.662,0,0.0,66.147
2026-07-24T20:16:08,3497,22.203,21.28,0,0.0,66.247
2026-07-24T20:16:08,3498,25.02,20.973,0,0.0,66.371
2026-07-24T20:16:08,3499,23.17,21.11,0,0.0,66.463
2026-07-24T20:16:08,3500,24.702,20.873,0,0.0,66.547
2026-07-24T20:16:08,3501,23.928,20.372,0,0.0,66.626
2026-07-24T20:16:08,3502,23.918,20.939,0,0.0,66.723
2026-07-24T20:16:08,3503,24.032,20.165,0,0.0,66.833
2026-07-24T20:16:08,3504,21.776,22.298,0,0.0,66.97
2026-07-24T20:16:08,3505,25.101,21.672,0,0.0,67.084
2026-07-24T20:16:08,3506,23.588,21.868,0,0.0,67.178
2026-07-24T20:16:08,3507,24.707,21.428,0,0.0,67.262
2026-07-24T20:16:08,3508,26.984,21.347,0,0.0,67.32
2026-07-24T20:16:08,3509,21.215,21.561,0,0.0,67.367
2026-07-24T20:16:08,3510,24.236,21.661,0,0.0,67.421
2026-07-24T20:16:08,3511,22.986,21.689,0,0.0,67.462
2026-07-24T20:16:08,3512,24.869,21.376,0,0.0,67.503
2026-07-24T20:16:08,3513,24.055,20.901,0,0.0,67.543
2026-07-24T20:16:09,3514,22.996,21.391,0,0.0,67.594
2026-07-24T20:16:09,3515,24.455,21.11,0,0.0,67.639
2026-07-24T20:16:09,3516,23.668,21.334,0,0.0,67.685
2026-07-24T20:16:09,3517,23.836,21.383,0,0.0,67.723
2026-07-24T20:16:09,3518,24.179,21.026,0,0.0,67.758
2026-07-24T20:16:09,3519,23.886,21.026,0,0.0,67.795
2026-07-24T20:16:09,3520,25.801,21.359,0,0.0,67.824
2026-07-24T20:16:09,3521,21.391,21.546,0,0.0,67.852
2026-07-24T20:16:09,3522,25.477,20.728,0,0.0,67.883
2026-07-24T20:16:09,3523,23.377,20.877,0,0.0,67.901
2026-07-24T20:16:09,3524,23.97,21.453,0,0.0,67.903
2026-07-24T20:16:09,3525,24.099,21.095,0,0.0,67.911
2026-07-24T20:16:09,3526,23.609,21.019,0,0.0,67.91
2026-07-24T20:16:09,3527,24.213,21.382,0,0.0,67.927
2026-07-24T20:16:09,3528,23.589,20.93,0,0.0,67.944
2026-07-24T20:16:09,3529,23.843,21.068,0,0.0,67.959
2026-07-24T20:16:09,3530,23.812,21.328,0,0.0,67.982
2026-07-24T20:16:09,3531,23.88,21.135,0,0.0,68.017
2026-07-24T20:16:09,3532,26.29,21.008,0,0.0,68.047
2026-07-24T20:16:09,3533,22.609,21.735,0,0.0,68.068
2026-07-24T20:16:09,3534,23.738,20.928,0,0.0,68.131
2026-07-24T20:16:09,3535,23.618,21.401,0,0.0,68.191
2026-07-24T20:16:09,3536,24.134,20.883,0,0.0,68.229
2026-07-24T20:16:10,3537,23.737,21.275,0,0.0,68.28
2026-07-24T20:16:10,3538,24.132,21.497,0,0.0,68.334
2026-07-24T20:16:10,3539,24.034,21.173,0,0.0,68.387
2026-07-24T20:16:10,3540,23.716,21.553,0,0.0,68.434
2026-07-24T20:16:10,3541,23.726,21.405,0,0.0,68.471
2026-07-24T20:16:10,3542,24.479,21.193,0,0.0,68.52
2026-07-24T20:16:10,3543,23.029,21.569,0,0.0,68.559
2026-07-24T20:16:10,3544,24.372,21.653,0,0.0,68.588
2026-07-24T20:16:10,3545,25.109,21.211,0,0.0,68.615
2026-07-24T20:16:10,3546,22.397,21.394,0,0.0,68.656
2026-07-24T20:16:10,3547,25.127,20.936,0,0.0,68.692
2026-07-24T20:16:10,3548,23.305,20.993,0,0.0,68.722
2026-07-24T20:16:10,3549,23.604,21.224,0,0.0,68.751
2026-07-24T20:16:10,3550,24.491,20.73,0,0.0,68.784
2026-07-24T20:16:10,3551,22.655,21.423,0,0.0,68.81
2026-07-24T20:16:10,3552,24.475,21.196,0,0.0,68.829
2026-07-24T20:16:10,3553,23.702,21.494,0,0.0,68.853
2026-07-24T20:16:10,3554,23.876,21.415,0,0.0,68.872
2026-07-24T20:16:10,3555,23.867,21.521,0,0.0,68.893
2026-07-24T20:16:10,3556,23.489,21.805,0,0.0,68.909
2026-07-24T20:16:10,3557,25.889,22.469,0,0.0,68.916
2026-07-24T20:16:10,3558,22.717,21.025,0,0.0,68.911
2026-07-24T20:16:10,3559,23.682,21.766,0,0.0,68.898
2026-07-24T20:16:10,3560,24.301,21.734,0,0.0,68.921
2026-07-24T20:16:11,3561,23.953,21.408,0,0.0,68.952
2026-07-24T20:16:11,3562,23.972,21.427,0,0.0,68.974
2026-07-24T20:16:11,3563,23.737,21.568,0,0.0,69.015
2026-07-24T20:16:11,3564,23.857,21.587,0,0.0,69.041
2026-07-24T20:16:11,3565,24.284,21.099,0,0.0,69.066
2026-07-24T20:16:11,3566,23.341,21.482,0,0.0,69.088
2026-07-24T20:16:11,3567,24.365,21.323,0,0.0,69.076
2026-07-24T20:16:11,3568,23.504,21.202,0,0.0,69.06
2026-07-24T20:16:11,3569,26.49,21.833,0,0.0,69.04
2026-07-24T20:16:11,3570,23.195,20.775,0,0.0,69.026
2026-07-24T20:16:11,3571,22.298,21.015,0,0.0,69.022
2026-07-24T20:16:11,3572,24.24,21.438,0,0.0,69.024
2026-07-24T20:16:11,3573,24.357,20.953,0,0.0,69.026
2026-07-24T20:16:11,3574,23.386,21.052,0,0.0,69.028
2026-07-24T20:16:11,3575,23.975,21.345,0,0.0,69.028
2026-07-24T20:16:11,3576,23.347,21.033,0,0.0,69.045
2026-07-24T20:16:11,3577,24.3,21.535,0,0.0,69.053
2026-07-24T20:16:11,3578,24.559,21.025,0,0.0,69.069
2026-07-24T20:16:11,3579,23.288,21.079,0,0.0,69.081
2026-07-24T20:16:11,3580,24.256,21.312,0,0.0,69.102
2026-07-24T20:16:11,3581,23.316,21.892,0,0.0,69.134
2026-07-24T20:16:11,3582,25.834,21.725,0,0.0,69.164
2026-07-24T20:16:11,3583,22.345,21.568,0,0.0,69.193
2026-07-24T20:16:11,3584,24.752,20.645,0,0.0,69.228
2026-07-24T20:16:12,3585,23.434,21.108,0,0.0,69.259
2026-07-24T20:16:12,3586,23.802,21.422,0,0.0,69.281
2026-07-24T20:16:12,3587,24.813,20.735,0,0.0,69.283
2026-07-24T20:16:12,3588,23.046,21.276,0,0.0,69.289
2026-07-24T20:16:12,3589,24.101,21.704,0,0.0,69.292
2026-07-24T20:16:12,3590,23.72,21.747,0,0.0,69.3
2026-07-24T20:16:12,3591,24.04,21.023,0,0.0,69.299
2026-07-24T20:16:12,3592,24.283,21.108,0,0.0,69.296
2026-07-24T20:16:12,3593,23.296,22.01,0,0.0,69.3
2026-07-24T20:16:12,3594,26.12,21.261,0,0.0,69.306
2026-07-24T20:16:12,3595,22.023,21.491,0,0.0,69.315
2026-07-24T20:16:12,3596,24.851,21.031,0,0.0,69.301
2026-07-24T20:16:12,3597,23.782,21.109,0,0.0,69.275
2026-07-24T20:16:12,3598,23.305,21.58,0,0.0,69.254
2026-07-24T20:16:12,3599,24.102,21.585,0,0.0,69.232
2026-07-24T20:16:12,3600,23.606,21.833,0,0.0,69.212
2026-07-24T20:16:12,3601,24.087,20.801,0,0.0,69.191
2026-07-24T20:16:12,3602,23.831,21.441,0,0.0,69.158
2026-07-24T20:16:12,3603,24.175,21.161,0,0.0,69.134
2026-07-24T20:16:12,3604,24.839,21.15,0,0.0,69.104
2026-07-24T20:16:12,3605,22.607,21.433,0,0.0,69.078
2026-07-24T20:16:12,3606,27.432,21.637,0,0.0,69.056
2026-07-24T20:16:12,3607,21.123,21.034,0,0.0,69.039
2026-07-24T20:16:12,3608,24.314,21.622,0,0.0,69.022
2026-07-24T20:16:13,3609,23.736,21.451,0,0.0,69.02
2026-07-24T20:16:13,3610,24.068,21.364,0,0.0,69.022
2026-07-24T20:16:13,3611,23.736,21.021,0,0.0,69.029
2026-07-24T20:16:13,3612,23.967,20.889,0,0.0,69.027
2026-07-24T20:16:13,3613,23.817,21.046,0,0.0,69.023
2026-07-24T20:16:13,3614,24.185,21.126,0,0.0,69.045
2026-07-24T20:16:13,3615,24.079,20.998,0,0.0,69.046
2026-07-24T20:16:13,3616,23.937,20.421,0,0.0,69.046
2026-07-24T20:16:13,3617,24.155,21.332,0,0.0,69.045
2026-07-24T20:16:13,3618,24.087,20.714,0,0.0,69.05
2026-07-24T20:16:13,3619,24.941,20.907,0,0.0,69.045
2026-07-24T20:16:13,3620,22.301,20.799,0,0.0,69.048
2026-07-24T20:16:13,3621,23.927,21.185,0,0.0,69.052
2026-07-24T20:16:13,3622,24.286,21.193,0,0.0,69.048
2026-07-24T20:16:13,3623,24.053,20.658,0,0.0,69.035
2026-07-24T20:16:13,3624,24.29,20.607,0,0.0,69.02
2026-07-24T20:16:13,3625,23.349,20.263,0,0.0,69.01
2026-07-24T20:16:13,3626,24.547,20.27,0,0.0,68.995
2026-07-24T20:16:13,3627,22.595,21.947,0,0.0,68.98
2026-07-24T20:16:13,3628,27.716,20.958,0,0.0,68.957
2026-07-24T20:16:13,3629,22.884,20.523,0,0.0,68.946
2026-07-24T20:16:13,3630,22.266,20.617,0,0.0,68.94
2026-07-24T20:16:13,3631,25.347,20.267,0,0.0,68.927
2026-07-24T20:16:13,3632,22.411,21.039,0,0.0,68.928
2026-07-24T20:16:14,3633,24.231,21.228,0,0.0,68.941
2026-07-24T20:16:14,3634,24.253,20.621,0,0.0,68.949
2026-07-24T20:16:14,3635,23.502,21.306,0,0.0,68.96
2026-07-24T20:16:14,3636,23.635,21.58,0,0.0,68.971
2026-07-24T20:16:14,3637,25.051,20.78,0,0.0,68.984
2026-07-24T20:16:14,3638,23.242,20.715,0,0.0,69.001
2026-07-24T20:16:14,3639,24.088,21.577,0,0.0,69.023
2026-07-24T20:16:14,3640,24.51,20.548,0,0.0,69.049
2026-07-24T20:16:14,3641,22.773,20.99,0,0.0,69.069
2026-07-24T20:16:14,3642,25.219,21.035,0,0.0,69.092
2026-07-24T20:16:14,3643,26.761,20.821,0,0.0,69.085
2026-07-24T20:16:14,3644,20.64,20.718,0,0.0,69.087
2026-07-24T20:16:14,3645,25.52,20.309,0,0.0,69.067
2026-07-24T20:16:14,3646,22.357,21.275,0,0.0,69.084
2026-07-24T20:16:14,3647,24.611,21.422,0,0.0,69.105
2026-07-24T20:16:14,3648,24.14,21.283,0,0.0,69.125
2026-07-24T20:16:14,3649,24.019,20.648,0,0.0,69.128
2026-07-24T20:16:14,3650,23.634,21.323,0,0.0,69.122
2026-07-24T20:16:14,3651,24.624,20.229,0,0.0,69.131
2026-07-24T20:16:14,3652,23.115,20.304,0,0.0,69.128
2026-07-24T20:16:14,3653,24.5,20.103,0,0.0,69.129
2026-07-24T20:16:14,3654,22.854,20.958,0,0.0,69.124
2026-07-24T20:16:14,3655,25.163,20.559,0,0.0,69.125
2026-07-24T20:16:14,3656,23.051,21.873,0,0.0,69.129
2026-07-24T20:16:15,3657,24.268,21.361,0,0.0,69.145
2026-07-24T20:16:15,3658,23.633,20.875,0,0.0,69.162
2026-07-24T20:16:15,3659,23.623,21.446,0,0.0,69.164
2026-07-24T20:16:15,3660,23.815,21.444,0,0.0,69.176
2026-07-24T20:16:15,3661,24.198,21.49,0,0.0,69.182
2026-07-24T20:16:15,3662,23.623,21.367,0,0.0,69.183
2026-07-24T20:16:15,3663,24.55,20.651,0,0.0,69.191
2026-07-24T20:16:15,3664,24.428,20.755,0,0.0,69.192
2026-07-24T20:16:15,3665,22.796,20.749,0,0.0,69.219
2026-07-24T20:16:15,3666,24.496,20.845,0,0.0,69.24
2026-07-24T20:16:15,3667,23.637,21.48,0,0.0,69.285
2026-07-24T20:16:15,3668,24.683,21.332,0,0.0,69.316
2026-07-24T20:16:15,3669,22.847,21.214,0,0.0,69.336
2026-07-24T20:16:15,3670,25.198,20.303,0,0.0,69.355
2026-07-24T20:16:15,3671,22.772,19.873,0,0.0,69.384
2026-07-24T20:16:15,3672,24.265,20.983,0,0.0,69.405
2026-07-24T20:16:15,3673,24.078,21.155,0,0.0,69.421
2026-07-24T20:16:15,3674,23.69,20.74,0,0.0,69.424
2026-07-24T20:16:15,3675,24.875,20.243,0,0.0,69.428
2026-07-24T20:16:15,3676,22.573,20.785,0,0.0,69.432
2026-07-24T20:16:15,3677,24.705,20.704,0,0.0,69.434
2026-07-24T20:16:15,3678,23.693,20.509,0,0.0,69.428
2026-07-24T20:16:15,3679,24.586,20.781,0,0.0,69.43
2026-07-24T20:16:15,3680,27.539,20.332,0,0.0,69.432
2026-07-24T20:16:16,3681,19.881,21.238,0,0.0,69.43
2026-07-24T20:16:16,3682,25.244,20.959,0,0.0,69.427
2026-07-24T20:16:16,3683,23.947,21.159,0,0.0,69.419
2026-07-24T20:16:16,3684,24.213,20.484,0,0.0,69.419
2026-07-24T20:16:16,3685,24.773,21.217,0,0.0,69.416
2026-07-24T20:16:16,3686,21.541,21.574,0,0.0,69.418
2026-07-24T20:16:16,3687,25.398,21.327,0,0.0,69.423
2026-07-24T20:16:16,3688,25.034,20.703,0,0.0,69.428
2026-07-24T20:16:16,3689,22.663,20.892,0,0.0,69.436
2026-07-24T20:16:16,3690,25.293,21.143,0,0.0,69.447
2026-07-24T20:16:16,3691,22.613,21.339,0,0.0,69.457
2026-07-24T20:16:16,3692,26.497,20.684,0,0.0,69.446
2026-07-24T20:16:16,3693,22.53,21.762,0,0.0,69.444
2026-07-24T20:16:16,3694,23.744,20.868,0,0.0,69.438
2026-07-24T20:16:16,3695,23.552,22.168,0,0.0,69.443
2026-07-24T20:16:16,3696,24.28,21.255,0,0.0,69.436
2026-07-24T20:16:16,3697,23.306,20.528,0,0.0,69.434
2026-07-24T20:16:16,3698,25.338,20.286,0,0.0,69.432
2026-07-24T20:16:16,3699,22.483,20.462,0,0.0,69.428
2026-07-24T20:16:16,3700,24.323,20.439,0,0.0,69.424
